# Time-averaged data for fix 3
tstep t T P density a b c Etot Eke Epe Epair
31450 225800 128.404 72.5855 1.18587 38.2433 38.2433 38.2433 -741.479 382.365 -1123.84 -1123.84
31475 225900 130.939 42.4997 1.18236 38.281 38.281 38.281 -733.413 389.914 -1123.33 -1123.33
31500 226000 133.777 58.4312 1.18516 38.2508 38.2508 38.2508 -726.619 398.364 -1124.98 -1124.98
31525 226100 126.469 136.444 1.19161 38.1817 38.1817 38.1817 -739.885 376.602 -1116.49 -1116.49
31550 226200 124.721 150.083 1.1945 38.1509 38.1509 38.1509 -746.637 371.398 -1118.03 -1118.03
31575 226300 132.649 143.725 1.19166 38.1812 38.1812 38.1812 -722.49 395.005 -1117.5 -1117.5
31600 226400 132.413 111.767 1.18453 38.2576 38.2576 38.2576 -719.875 394.302 -1114.18 -1114.18
31625 226500 127.728 86.8657 1.17593 38.3507 38.3507 38.3507 -726.005 380.352 -1106.36 -1106.36
31650 226600 131.867 17.3794 1.16949 38.421 38.421 38.421 -720.855 392.678 -1113.53 -1113.53
31675 226700 132.093 52.6687 1.17116 38.4027 38.4027 38.4027 -714.998 393.349 -1108.35 -1108.35
31700 226800 132.439 93.6689 1.1781 38.3271 38.3271 38.3271 -716.47 394.382 -1110.85 -1110.85
31725 226900 127.515 131.654 1.18557 38.2465 38.2465 38.2465 -732.448 379.717 -1112.16 -1112.16
31750 227000 128.661 121.471 1.18985 38.2006 38.2006 38.2006 -737.7 383.13 -1120.83 -1120.83
31775 227100 130.202 133.802 1.19118 38.1863 38.1863 38.1863 -732.15 387.72 -1119.87 -1119.87
31800 227200 135.086 125.214 1.18937 38.2057 38.2057 38.2057 -719.057 402.263 -1121.32 -1121.32
31825 227300 133.114 86.8233 1.18484 38.2544 38.2544 38.2544 -724.851 396.392 -1121.24 -1121.24
31850 227400 125.953 39.4889 1.18177 38.2874 38.2874 38.2874 -747.293 375.068 -1122.36 -1122.36
31875 227500 128.881 38.538 1.18526 38.2498 38.2498 38.2498 -744.94 383.785 -1128.73 -1128.73
31900 227600 130.036 147.539 1.1943 38.153 38.153 38.153 -732.481 387.224 -1119.7 -1119.7
31925 227700 134.085 200.335 1.19906 38.1025 38.1025 38.1025 -718.359 399.281 -1117.64 -1117.64
31950 227800 136.534 144.548 1.19354 38.1612 38.1612 38.1612 -715.091 406.576 -1121.67 -1121.67
31975 227900 127.677 51.2171 1.18326 38.2714 38.2714 38.2714 -741.687 380.201 -1121.89 -1121.89
32000 228000 125.914 14.9331 1.17795 38.3287 38.3287 38.3287 -746.576 374.95 -1121.53 -1121.53
32025 228100 130.851 66.7382 1.18118 38.2938 38.2938 38.2938 -728.863 389.653 -1118.52 -1118.52
32050 228200 131.944 158.638 1.1878 38.2225 38.2225 38.2225 -717.719 392.905 -1110.62 -1110.62
32075 228300 132.422 149.979 1.18888 38.2109 38.2109 38.2109 -720.288 394.331 -1114.62 -1114.62
32100 228400 124.302 87.3996 1.18456 38.2573 38.2573 38.2573 -746.622 370.151 -1116.77 -1116.77
32125 228500 125.329 40.9906 1.18143 38.2911 38.2911 38.2911 -747.039 373.209 -1120.25 -1120.25
32150 228600 132.16 23.8976 1.18478 38.255 38.255 38.255 -734.917 393.55 -1128.47 -1128.47
32175 228700 133.818 49.1698 1.19668 38.1277 38.1277 38.1277 -739.527 398.487 -1138.01 -1138.01
32200 228800 127.452 170.377 1.21395 37.946 37.946 37.946 -753.757 379.531 -1133.29 -1133.29
32225 228900 130.87 202.219 1.22418 37.8401 37.8401 37.8401 -751.078 389.707 -1140.79 -1140.79
32250 229000 133.011 141.018 1.22378 37.8442 37.8442 37.8442 -755.821 396.083 -1151.9 -1151.9
32275 229100 128.947 105.833 1.21881 37.8955 37.8955 37.8955 -766.952 383.981 -1150.93 -1150.93
32300 229200 128.936 71.5596 1.21328 37.9531 37.9531 37.9531 -766.399 383.951 -1150.35 -1150.35
32325 229300 129.904 67.7113 1.21056 37.9814 37.9814 37.9814 -760.327 386.833 -1147.16 -1147.16
32350 229400 132.572 84.2555 1.21129 37.9738 37.9738 37.9738 -751.313 394.775 -1146.09 -1146.09
32375 229500 131.839 152.397 1.21328 37.953 37.953 37.953 -743.232 392.595 -1135.83 -1135.83
32400 229600 131.398 177.803 1.20972 37.9902 37.9902 37.9902 -736.611 391.28 -1127.89 -1127.89
32425 229700 131.578 120.989 1.19817 38.1119 38.1119 38.1119 -734.313 391.817 -1126.13 -1126.13
32450 229800 128.699 43.5716 1.18509 38.2516 38.2516 38.2516 -741.6 383.244 -1124.84 -1124.84
32475 229900 123.547 49.0264 1.17799 38.3283 38.3283 38.3283 -744.008 367.902 -1111.91 -1111.91
32500 230000 134.84 39.0414 1.17737 38.3351 38.3351 38.3351 -718.385 401.53 -1119.92 -1119.92
32525 230100 131.164 118.187 1.18218 38.283 38.283 38.283 -721.546 390.583 -1112.13 -1112.13
32550 230200 127.271 160.428 1.18478 38.255 38.255 38.255 -728.101 378.992 -1107.09 -1107.09
32575 230300 132.886 101.748 1.1817 38.2882 38.2882 38.2882 -721.092 395.712 -1116.8 -1116.8
32600 230400 132.502 117.989 1.17787 38.3296 38.3296 38.3296 -713.356 394.568 -1107.92 -1107.92
32625 230500 132.433 72.6591 1.17324 38.38 38.38 38.38 -717.611 394.364 -1111.97 -1111.97
32650 230600 128.598 21.1394 1.17181 38.3956 38.3956 38.3956 -737.235 382.941 -1120.18 -1120.18
32675 230700 126.442 55.7414 1.17819 38.3261 38.3261 38.3261 -745.203 376.522 -1121.73 -1121.73
32700 230800 128.094 170.279 1.18802 38.2202 38.2202 38.2202 -730.313 381.443 -1111.76 -1111.76
32725 230900 135.119 171.096 1.19075 38.1909 38.1909 38.1909 -713.664 402.362 -1116.03 -1116.03
32750 231000 133.275 95.8519 1.18632 38.2384 38.2384 38.2384 -725.58 396.869 -1122.45 -1122.45
32775 231100 128.686 43.3174 1.18247 38.2798 38.2798 38.2798 -740.845 383.204 -1124.05 -1124.05
32800 231200 128.186 38.5023 1.18453 38.2576 38.2576 38.2576 -743.765 381.716 -1125.48 -1125.48
32825 231300 131.75 91.5181 1.19265 38.1706 38.1706 38.1706 -734.959 392.328 -1127.29 -1127.29
32850 231400 133.867 214.814 1.19987 38.0939 38.0939 38.0939 -715.07 398.633 -1113.7 -1113.7
32875 231500 136.151 179.401 1.19602 38.1347 38.1347 38.1347 -710.543 405.435 -1115.98 -1115.98
32900 231600 127.641 74.5422 1.18457 38.2572 38.2572 38.2572 -735.148 380.093 -1115.24 -1115.24
32925 231700 131.394 -43.2456 1.17757 38.3328 38.3328 38.3328 -739.391 391.268 -1130.66 -1130.66
32950 231800 126.803 49.0929 1.18439 38.2591 38.2591 38.2591 -743.435 377.598 -1121.03 -1121.03
32975 231900 129.521 176.531 1.1953 38.1424 38.1424 38.1424 -729.345 385.691 -1115.04 -1115.04
33000 232000 134.454 222.548 1.19708 38.1235 38.1235 38.1235 -710.066 400.382 -1110.45 -1110.45
33025 232100 133.24 119.252 1.18764 38.2242 38.2242 38.2242 -719.487 396.767 -1116.25 -1116.25
33050 232200 129.243 30.3873 1.17771 38.3313 38.3313 38.3313 -733.393 384.865 -1118.26 -1118.26
33075 232300 130.023 -10.1047 1.17624 38.3473 38.3473 38.3473 -739.309 387.187 -1126.5 -1126.5
33100 232400 127.203 73.8334 1.18498 38.2527 38.2527 38.2527 -743.302 378.79 -1122.09 -1122.09
33125 232500 131.64 141.486 1.19549 38.1403 38.1403 38.1403 -734.759 392.001 -1126.76 -1126.76
33150 232600 134.959 176.794 1.20027 38.0896 38.0896 38.0896 -725.044 401.884 -1126.93 -1126.93
33175 232700 129.342 129.439 1.19706 38.1237 38.1237 38.1237 -742.321 385.159 -1127.48 -1127.48
33200 232800 126.469 62.1112 1.19122 38.1859 38.1859 38.1859 -754.374 376.602 -1130.98 -1130.98
33225 232900 127.11 89.8026 1.18892 38.2105 38.2105 38.2105 -744.103 378.512 -1122.62 -1122.62
33250 233000 130.415 130.55 1.18802 38.2201 38.2201 38.2201 -727.712 388.355 -1116.07 -1116.07
33275 233100 132.391 89.3712 1.18461 38.2568 38.2568 38.2568 -726.079 394.236 -1120.32 -1120.32
33300 233200 130.286 39.9815 1.18226 38.2822 38.2822 38.2822 -735.84 387.969 -1123.81 -1123.81
33325 233300 125.208 67.7712 1.18574 38.2446 38.2446 38.2446 -746.175 372.848 -1119.02 -1119.02
33350 233400 130.988 130.869 1.19235 38.1738 38.1738 38.1738 -727.472 390.059 -1117.53 -1117.53
33375 233500 136.79 153.003 1.19591 38.1359 38.1359 38.1359 -713.652 407.337 -1120.99 -1120.99
33400 233600 129.21 158.259 1.19328 38.1639 38.1639 38.1639 -727.866 384.764 -1112.63 -1112.63
33425 233700 126.84 106.955 1.18475 38.2553 38.2553 38.2553 -731.442 377.709 -1109.15 -1109.15
33450 233800 132.557 39.328 1.17591 38.3509 38.3509 38.3509 -718.566 394.732 -1113.3 -1113.3
33475 233900 132.287 80.2278 1.1726 38.387 38.387 38.387 -707.378 393.929 -1101.31 -1101.31
33500 234000 135.982 114.465 1.17175 38.3962 38.3962 38.3962 -692.917 404.932 -1097.85 -1097.85
33525 234100 130.805 151.022 1.1693 38.423 38.423 38.423 -699.523 389.515 -1089.04 -1089.04
33550 234200 126.116 99.7344 1.16211 38.5021 38.5021 38.5021 -714.523 375.551 -1090.07 -1090.07
33575 234300 130.694 18.7422 1.15522 38.5785 38.5785 38.5785 -708.792 389.185 -1097.98 -1097.98
33600 234400 135.444 35.562 1.15648 38.5644 38.5644 38.5644 -694.431 403.33 -1097.76 -1097.76
33625 234500 134.767 95.1331 1.16465 38.4741 38.4741 38.4741 -697.019 401.313 -1098.33 -1098.33
33650 234600 125.459 158.513 1.17307 38.3818 38.3818 38.3818 -719.633 373.596 -1093.23 -1093.23
33675 234700 132.845 92.7775 1.17659 38.3435 38.3435 38.3435 -717.907 395.589 -1113.5 -1113.5
33700 234800 130.244 80.273 1.18021 38.3043 38.3043 38.3043 -729.919 387.846 -1117.76 -1117.76
33725 234900 123.933 115.258 1.18552 38.247 38.247 38.247 -744.761 369.05 -1113.81 -1113.81
33750 235000 130.646 109.782 1.18959 38.2033 38.2033 38.2033 -733.204 389.043 -1122.25 -1122.25
33775 235100 130.478 137.28 1.19247 38.1726 38.1726 38.1726 -731.901 388.542 -1120.44 -1120.44
33800 235200 128.087 166.651 1.19065 38.192 38.192 38.192 -729.064 381.42 -1110.48 -1110.48
33825 235300 132.802 96.5073 1.18193 38.2857 38.2857 38.2857 -718.32 395.461 -1113.78 -1113.78
33850 235400 130.527 63.7559 1.17269 38.3859 38.3859 38.3859 -718.048 388.687 -1106.74 -1106.74
33875 235500 126.243 40.4466 1.16708 38.4473 38.4473 38.4473 -726.64 375.931 -1102.57 -1102.57
33900 235600 126.972 56.787 1.16781 38.4393 38.4393 38.4393 -723.339 378.1 -1101.44 -1101.44
33925 235700 134.313 105.607 1.17332 38.3791 38.3791 38.3791 -703.594 399.96 -1103.55 -1103.55
33950 235800 133.565 134.696 1.17893 38.3181 38.3181 38.3181 -708.737 397.733 -1106.47 -1106.47
33975 235900 129.589 112.554 1.18155 38.2898 38.2898 38.2898 -727.496 385.894 -1113.39 -1113.39
34000 236000 128.376 110.231 1.18244 38.2802 38.2802 38.2802 -731.078 382.281 -1113.36 -1113.36
34025 236100 131.382 83.932 1.18306 38.2735 38.2735 38.2735 -729.13 391.233 -1120.36 -1120.36
34050 236200 128.898 110.673 1.18478 38.255 38.255 38.255 -731.468 383.836 -1115.3 -1115.3
34075 236300 128.878 111.799 1.18595 38.2424 38.2424 38.2424 -731.257 383.777 -1115.03 -1115.03
34100 236400 133.234 85.202 1.18624 38.2392 38.2392 38.2392 -724.263 396.747 -1121.01 -1121.01
34125 236500 132.283 74.7522 1.18809 38.2194 38.2194 38.2194 -731.794 393.917 -1125.71 -1125.71
34150 236600 123.819 139.805 1.19276 38.1694 38.1694 38.1694 -747.643 368.711 -1116.35 -1116.35
34175 236700 131.167 123.242 1.1948 38.1477 38.1477 38.1477 -734.67 390.592 -1125.26 -1125.26
34200 236800 135.608 77.6333 1.19452 38.1507 38.1507 38.1507 -730.911 403.818 -1134.73 -1134.73
34225 236900 129.944 95.9336 1.19594 38.1356 38.1356 38.1356 -743.649 386.95 -1130.6 -1130.6
34250 237000 128.203 125.519 1.19814 38.1123 38.1123 38.1123 -745.535 381.767 -1127.3 -1127.3
34275 237100 128.705 157.34 1.19744 38.1196 38.1196 38.1196 -736.21 383.263 -1119.47 -1119.47
34300 237200 134.294 112.546 1.19085 38.1898 38.1898 38.1898 -721.636 399.904 -1121.54 -1121.54
34325 237300 131.387 37.5773 1.18236 38.2811 38.2811 38.2811 -731.827 391.247 -1123.07 -1123.07
34350 237400 123.512 2.80345 1.18025 38.3038 38.3038 38.3038 -757.525 367.796 -1125.32 -1125.32
34375 237500 124.29 113.609 1.18769 38.2236 38.2236 38.2236 -745.193 370.116 -1115.31 -1115.31
34400 237600 134.127 142.845 1.19539 38.1414 38.1414 38.1414 -725.63 399.406 -1125.04 -1125.04
34425 237700 132.886 141.21 1.19867 38.1066 38.1066 38.1066 -731.965 395.712 -1127.68 -1127.68
34450 237800 127.872 98.9206 1.1982 38.1116 38.1116 38.1116 -751.846 380.782 -1132.63 -1132.63
34475 237900 125.242 120.998 1.1966 38.1286 38.1286 38.1286 -749.973 372.95 -1122.92 -1122.92
34500 238000 132.095 74.7789 1.1933 38.1637 38.1637 38.1637 -735.693 393.357 -1129.05 -1129.05
34525 238100 127.167 127.384 1.19136 38.1844 38.1844 38.1844 -734.628 378.683 -1113.31 -1113.31
34550 238200 130.063 114.057 1.18681 38.2331 38.2331 38.2331 -723.847 387.305 -1111.15 -1111.15
34575 238300 131.414 84.8189 1.18003 38.3062 38.3062 38.3062 -717.211 391.329 -1108.54 -1108.54
34600 238400 130.097 63.2481 1.17421 38.3694 38.3694 38.3694 -718.465 387.407 -1105.87 -1105.87
34625 238500 131.037 37.3562 1.172 38.3935 38.3935 38.3935 -719.833 390.207 -1110.04 -1110.04
34650 238600 129.752 62.4949 1.17635 38.3462 38.3462 38.3462 -723.637 386.379 -1110.02 -1110.02
34675 238700 130.286 85.6679 1.18606 38.2412 38.2412 38.2412 -729.54 387.969 -1117.51 -1117.51
34700 238800 124.285 122.163 1.19832 38.1103 38.1103 38.1103 -751.803 370.101 -1121.9 -1121.9
34725 238900 125.085 162.253 1.20919 37.9958 37.9958 37.9958 -755.85 372.483 -1128.33 -1128.33
34750 239000 132.288 221.182 1.2133 37.9528 37.9528 37.9528 -733.028 393.932 -1126.96 -1126.96
34775 239100 130.939 187.43 1.20428 38.0473 38.0473 38.0473 -730.432 389.915 -1120.35 -1120.35
34800 239200 129.193 55.0358 1.1862 38.2397 38.2397 38.2397 -734.561 384.714 -1119.28 -1119.28
34825 239300 127.429 4.16459 1.17273 38.3855 38.3855 38.3855 -731.246 379.461 -1110.71 -1110.71
34850 239400 131.593 61.5911 1.16946 38.4213 38.4213 38.4213 -706.726 391.862 -1098.59 -1098.59
34875 239500 133.962 88.9223 1.17098 38.4047 38.4047 38.4047 -699.252 398.916 -1098.17 -1098.17
34900 239600 131.772 82.6235 1.17388 38.3729 38.3729 38.3729 -711.668 392.395 -1104.06 -1104.06
34925 239700 128.509 111.665 1.17834 38.3246 38.3246 38.3246 -722.934 382.679 -1105.61 -1105.61
34950 239800 129.421 142.949 1.18132 38.2923 38.2923 38.2923 -722.108 385.394 -1107.5 -1107.5
34975 239900 127.643 187.818 1.17905 38.3168 38.3168 38.3168 -716.795 380.1 -1096.89 -1096.89
35000 240000 134.841 117.704 1.16841 38.4328 38.4328 38.4328 -698.895 401.533 -1100.43 -1100.43
35025 240100 135.032 66.6115 1.1559 38.5709 38.5709 38.5709 -691.668 402.103 -1093.77 -1093.77
35050 240200 122.506 24.3465 1.14811 38.6579 38.6579 38.6579 -722.425 364.801 -1087.23 -1087.23
35075 240300 129.165 -5.51886 1.14941 38.6434 38.6434 38.6434 -714.791 384.632 -1099.42 -1099.42
35100 240400 129.946 135.962 1.15954 38.5305 38.5305 38.5305 -696.863 386.958 -1083.82 -1083.82
35125 240500 136.443 136.353 1.1663 38.4559 38.4559 38.4559 -688.861 406.305 -1095.17 -1095.17
35150 240600 132.131 90.8344 1.16895 38.4269 38.4269 38.4269 -711.568 393.464 -1105.03 -1105.03
35175 240700 127.319 120.119 1.17099 38.4045 38.4045 38.4045 -718.662 379.135 -1097.8 -1097.8
35200 240800 131.602 84.9744 1.17135 38.4006 38.4006 38.4006 -711.791 391.89 -1103.68 -1103.68
35225 240900 134.505 43.0645 1.17342 38.378 38.378 38.378 -713.497 400.534 -1114.03 -1114.03
35250 241000 124.518 98.9658 1.17998 38.3067 38.3067 38.3067 -737.158 370.793 -1107.95 -1107.95
35275 241100 127.857 131.417 1.18583 38.2437 38.2437 38.2437 -730.825 380.736 -1111.56 -1111.56
35300 241200 132.735 121.648 1.18782 38.2223 38.2223 38.2223 -722.003 395.264 -1117.27 -1117.27
35325 241300 131.406 99.6926 1.18745 38.2262 38.2262 38.2262 -728.983 391.305 -1120.29 -1120.29
35350 241400 129.656 67.2645 1.18738 38.227 38.227 38.227 -741.153 386.094 -1127.25 -1127.25
35375 241500 126.663 108.951 1.18985 38.2005 38.2005 38.2005 -744.106 377.18 -1121.29 -1121.29
35400 241600 129.364 123.842 1.19148 38.1831 38.1831 38.1831 -737.05 385.223 -1122.27 -1122.27
35425 241700 130.483 144.749 1.18981 38.201 38.201 38.201 -728.313 388.555 -1116.87 -1116.87
35450 241800 132.314 111.793 1.18422 38.261 38.261 38.261 -722.994 394.008 -1117 -1117
35475 241900 128.581 59.0882 1.17802 38.328 38.328 38.328 -733.264 382.892 -1116.16 -1116.16
35500 242000 125.295 -0.416179 1.17684 38.3408 38.3408 38.3408 -750.464 373.106 -1123.57 -1123.57
35525 242100 128.959 32.6771 1.18587 38.2432 38.2432 38.2432 -746.367 384.018 -1130.39 -1130.39
35550 242200 135.365 155.072 1.20043 38.088 38.088 38.088 -724.273 403.094 -1127.37 -1127.37
35575 242300 133.981 195.836 1.20888 37.999 37.999 37.999 -729.581 398.973 -1128.55 -1128.55
35600 242400 127.494 153.764 1.20705 38.0182 38.0182 38.0182 -749.541 379.655 -1129.2 -1129.2
35625 242500 129.926 77.1393 1.19997 38.0929 38.0929 38.0929 -748.105 386.896 -1135 -1135
35650 242600 128.76 89.1202 1.19507 38.1448 38.1448 38.1448 -744.137 383.426 -1127.56 -1127.56
35675 242700 131.404 121.617 1.19136 38.1844 38.1844 38.1844 -729.111 391.297 -1120.41 -1120.41
35700 242800 135.275 105.138 1.1856 38.2461 38.2461 38.2461 -716.312 402.827 -1119.14 -1119.14
35725 242900 126.587 93.789 1.17917 38.3155 38.3155 38.3155 -731.736 376.955 -1108.69 -1108.69
35750 243000 122.099 42.0753 1.17424 38.369 38.369 38.369 -745.337 363.589 -1108.93 -1108.93
35775 243100 135.162 43.5165 1.17528 38.3578 38.3578 38.3578 -712.204 402.489 -1114.69 -1114.69
35800 243200 132.914 108.026 1.18198 38.2852 38.2852 38.2852 -714.733 395.796 -1110.53 -1110.53
35825 243300 129.43 112.982 1.18854 38.2145 38.2145 38.2145 -732.117 385.422 -1117.54 -1117.54
35850 243400 127.618 117.75 1.19356 38.1609 38.1609 38.1609 -741.759 380.025 -1121.78 -1121.78
35875 243500 131.91 89.7821 1.197 38.1243 38.1243 38.1243 -740.245 392.804 -1133.05 -1133.05
35900 243600 131.311 78.5075 1.20116 38.0802 38.0802 38.0802 -748.897 391.023 -1139.92 -1139.92
35925 243700 125.178 89.6865 1.20769 38.0115 38.0115 38.0115 -770.263 372.759 -1143.02 -1143.02
35950 243800 128.251 133.491 1.21529 37.9322 37.9322 37.9322 -764.005 381.91 -1145.92 -1145.92
35975 243900 133.463 170.729 1.21932 37.8903 37.8903 37.8903 -748.906 397.43 -1146.34 -1146.34
36000 244000 132.862 132.323 1.21613 37.9234 37.9234 37.9234 -754.512 395.641 -1150.15 -1150.15
36025 244100 119.982 106.429 1.20914 37.9964 37.9964 37.9964 -783.648 357.286 -1140.93 -1140.93
36050 244200 123.253 90.6643 1.20128 38.079 38.079 38.079 -768.754 367.025 -1135.78 -1135.78
36075 244300 129.722 71.4332 1.19444 38.1516 38.1516 38.1516 -747.64 386.289 -1133.93 -1133.93
36100 244400 129.384 128.859 1.18983 38.2007 38.2007 38.2007 -732.616 385.282 -1117.9 -1117.9
36125 244500 131.486 128.352 1.18245 38.28 38.28 38.28 -718.719 391.542 -1110.26 -1110.26
36150 244600 131.94 75.5608 1.17245 38.3886 38.3886 38.3886 -714.307 392.895 -1107.2 -1107.2
36175 244700 128.178 39.9528 1.16484 38.472 38.472 38.472 -720.851 381.693 -1102.54 -1102.54
36200 244800 124.285 48.4962 1.16334 38.4885 38.4885 38.4885 -727.287 370.101 -1097.39 -1097.39
36225 244900 132.313 74.4437 1.16761 38.4415 38.4415 38.4415 -707.113 394.006 -1101.12 -1101.12
36250 245000 135.008 112.131 1.17475 38.3635 38.3635 38.3635 -701.785 402.032 -1103.82 -1103.82
36275 245100 130.512 114.668 1.18095 38.2963 38.2963 38.2963 -720.732 388.643 -1109.37 -1109.37
36300 245200 130.018 102.721 1.18542 38.248 38.248 38.248 -729.525 387.172 -1116.7 -1116.7
36325 245300 130.034 110.465 1.18926 38.2069 38.2069 38.2069 -732.136 387.218 -1119.35 -1119.35
36350 245400 129.387 113.447 1.19215 38.1759 38.1759 38.1759 -735.766 385.292 -1121.06 -1121.06
36375 245500 128.027 82.3292 1.19399 38.1563 38.1563 38.1563 -746.582 381.244 -1127.83 -1127.83
36400 245600 125.609 56.1238 1.19762 38.1177 38.1177 38.1177 -760.313 374.042 -1134.35 -1134.35
36425 245700 129.951 85.5923 1.20617 38.0275 38.0275 38.0275 -754.082 386.972 -1141.05 -1141.05
36450 245800 132.514 205.589 1.21633 37.9213 37.9213 37.9213 -739.243 394.604 -1133.85 -1133.85
36475 245900 134.69 221.426 1.21602 37.9245 37.9245 37.9245 -731.186 401.084 -1132.27 -1132.27
36500 246000 129.297 112.44 1.2025 38.0661 38.0661 38.0661 -747.113 385.023 -1132.14 -1132.14
36525 246100 123.896 3.43182 1.18726 38.2283 38.2283 38.2283 -761.527 368.942 -1130.47 -1130.47
36550 246200 129.289 -12.1268 1.18174 38.2877 38.2877 38.2877 -744.274 385.002 -1129.28 -1129.28
36575 246300 134.088 27.3782 1.18829 38.2172 38.2172 38.2172 -736.046 399.29 -1135.34 -1135.34
36600 246400 128.048 168.481 1.20178 38.0737 38.0737 38.0737 -744.486 381.306 -1125.79 -1125.79
36625 246500 132.414 164.819 1.2092 37.9957 37.9957 37.9957 -745.965 394.306 -1140.27 -1140.27
36650 246600 125.709 148.272 1.20888 37.999 37.999 37.999 -765.373 374.341 -1139.71 -1139.71
36675 246700 123.49 84.5226 1.20413 38.0489 38.0489 38.0489 -776.755 367.733 -1144.49 -1144.49
36700 246800 129.135 57.5765 1.20072 38.0849 38.0849 38.0849 -761.597 384.542 -1146.14 -1146.14
36725 246900 127.999 116.822 1.20098 38.0822 38.0822 38.0822 -752.972 381.158 -1134.13 -1134.13
36750 247000 130.04 142.289 1.20005 38.092 38.092 38.092 -742.134 387.237 -1129.37 -1129.37
36775 247100 133.37 106.445 1.1951 38.1446 38.1446 38.1446 -733.994 397.154 -1131.15 -1131.15
36800 247200 128.263 65.4393 1.18954 38.2038 38.2038 38.2038 -747.508 381.945 -1129.45 -1129.45
36825 247300 122.458 47.2568 1.18791 38.2214 38.2214 38.2214 -764.606 364.66 -1129.27 -1129.27
36850 247400 126.976 111.996 1.19111 38.1871 38.1871 38.1871 -745.67 378.112 -1123.78 -1123.78
36875 247500 131.454 141.22 1.19355 38.161 38.161 38.161 -732.789 391.448 -1124.24 -1124.24
36900 247600 130.535 141.463 1.19126 38.1855 38.1855 38.1855 -731.115 388.71 -1119.83 -1119.83
36925 247700 128.977 99.7692 1.18448 38.2582 38.2582 38.2582 -732.633 384.072 -1116.71 -1116.71
36950 247800 131.175 40.7262 1.17796 38.3287 38.3287 38.3287 -729.434 390.616 -1120.05 -1120.05
36975 247900 129.809 75.7329 1.1767 38.3423 38.3423 38.3423 -723.782 386.55 -1110.33 -1110.33
